EE #,FLSA Category,PR Dept,Craft Class Code,Project Code,RehireDate,Reason
282905,Non-Exempt,4145,18-41-1001,55100.0,09/16/2021,Rehire
286349,Non-Exempt,4145,18-40-1001,55075.0,09/02/2021,Rehire
281591,Non-Exempt,4145,18-T125-501,55074.0,06/23/2021,Rehire
286171,Non-Exempt,4145,18-8-1006,55075.0,09/28/2021,Rehire
280270,Non-Exempt,4145,18-757-514,55074.0,07/13/2021,Rehire
276761,Non-Exempt,4145,18-40-1002,55076.0,09/30/2021,Rehire
281473,Non-Exempt,4145,18-T757-522,55074.0,07/06/2021,Rehire
286077,Non-Exempt,4145,18-757-522,55074.0,06/29/2021,Rehire
286057,Non-Exempt,4145,18-2-S271,55100.0,07/19/2021,Rehire
285637,Non-Exempt,4145,18-8-1006,55075.0,05/24/2021,Rehire
282696,Non-Exempt,4145,18-40-1002,55075.0,07/21/2021,Rehire
286453,Non-Exempt,4145,18-41-1002,55094.0,07/19/2021,Rehire
258655,Non-Exempt,4145,18-77-401,55143.0,07/21/2021,Rehire
276056,Non-Exempt,4145,18-T125-501,55074.0,07/06/2021,Rehire
288920,Non-Exempt,4145,18-757-522,55074.0,09/30/2021,Rehire
285524,Non-Exempt,4145,18-8-1004,55091.0,05/24/2021,Rehire
284337,Non-Exempt,4145,18-74-703,55138.0,07/22/2021,Rehire
275150,Non-Exempt,4145,18-8-1004,55105.0,08/25/2021,Rehire
259117,Non-Exempt,4145,18-41-1001,55097.0,08/25/2021,Rehire
248050,Non-Exempt,4145,18-2-S271,55156.0,07/13/2021,Rehire
279968,Non-Exempt,4145,18-2-3110,55087.0,09/15/2021,Rehire
285592,Non-Exempt,4145,18-77-702,55143.0,09/15/2021,Rehire
283725,Non-Exempt,4145,18-757-184,55074.0,08/16/2021,Rehire
283696,Non-Exempt,4145,18-77-405,55812.0,09/13/2021,Rehire
247859,Non-Exempt,4145,18-2-3230,55076.0,08/24/2021,Rehire
286482,Non-Exempt,4145,18-74-601,55113.0,08/10/2021,Rehire
284698,Non-Exempt,4145,18-8-1006,55075.0,09/28/2021,Rehire
285546,Non-Exempt,4145,18-40-1002,55086.0,06/29/2021,Rehire
286402,Non-Exempt,4145,18-41-1001,55074.0,06/29/2021,Rehire
282443,Non-Exempt,4145,18-8-1004,55156.0,07/08/2021,Rehire
203389,Non-Exempt,4145,18-8-1004,55087.0,07/21/2021,Rehire
276299,Non-Exempt,4145,18-41-1002,55076.0,09/09/2021,Rehire
248167,Non-Exempt,4145,18-197-600,55105.0,09/08/2021,Rehire
270871,Non-Exempt,4145,18-6-6520,55075.0,05/18/2021,Rehire
275433,Non-Exempt,4145,18-41-1001,55105.0,07/29/2021,Rehire
282268,Non-Exempt,4145,18-40-1002,55076.0,09/30/2021,Rehire
241058,Non-Exempt,4145,,,06/13/2021,Rehire
284581,Non-Exempt,4145,18-8-1004,55094.0,07/22/2021,Rehire
272324,Non-Exempt,4145,18-47-601,55113.0,07/26/2021,Rehire
286564,Non-Exempt,4145,18-4-S439,55138.0,06/29/2021,Rehire
284643,Non-Exempt,4145,18-757-522,55074.0,06/28/2021,Rehire
283202,Non-Exempt,4145,18-8-1006,55100.0,07/26/2021,Rehire
281688,Non-Exempt,4145,18-5-5010,55117.0,06/29/2021,Rehire
272540,Non-Exempt,4145,18-77-402,55143.0,07/26/2021,Rehire
272425,Non-Exempt,4145,18-41-1002,55075.0,06/29/2021,Rehire
272424,Non-Exempt,4145,18-41-1002,55075.0,06/29/2021,Rehire
275802,Non-Exempt,4145,18-T757-522,55074.0,05/18/2021,Rehire
285259,Non-Exempt,4145,18-8-1005,55076.0,07/07/2021,Rehire
285092,Non-Exempt,4145,18-757-522,55074.0,07/06/2021,Rehire
275432,Non-Exempt,4145,18-74-600,55113.0,07/21/2021,Rehire
275137,Non-Exempt,4145,18-5-5010,55143.0,09/08/2021,Rehire
286500,Non-Exempt,4145,18-41-1003,55094.0,09/15/2021,Rehire
259211,Non-Exempt,4145,18-8-1006,55086.0,09/14/2021,Rehire
272702,Non-Exempt,4145,18-77-501,55113.0,07/15/2021,Rehire
283697,Non-Exempt,4145,18-30-1000,55085.0,08/03/2021,Rehire
285994,Non-Exempt,4145,18-8-1004,55087.0,08/31/2021,Rehire
271213,Non-Exempt,4145,18-8-1005,55076.0,07/15/2021,Rehire
285262,Non-Exempt,4145,18-757-522,55074.0,07/06/2021,Rehire
282348,Non-Exempt,4145,18-2-S269,55123.0,08/12/2021,Rehire
282035,Non-Exempt,4145,18-2-3210,55123.0,09/02/2021,Rehire
286550,Non-Exempt,4145,18-5-5060,55100.0,09/15/2021,Rehire
223277,Non-Exempt,4145,18-8-1005,55072.0,07/18/2021,Rehire
285484,Non-Exempt,4145,18-77-703,55091.0,08/03/2021,Rehire
282674,Non-Exempt,4145,18-40-1001,55796.0,09/22/2021,Rehire
283589,Non-Exempt,4145,18-47-600,55109.0,08/11/2021,Rehire
285645,Non-Exempt,4145,18-40-1002,55087.0,09/21/2021,Rehire
276713,Non-Exempt,4145,18-2-3080,55090.0,07/06/2021,Rehire
284108,Non-Exempt,4145,18-5-A504,55085.0,09/21/2021,Rehire
248060,Non-Exempt,4145,18-2-3060,55076.0,09/15/2021,Rehire
286638,Non-Exempt,4145,18-2-3230,55076.0,09/21/2021,Rehire
284068,Non-Exempt,4145,18-74-703,55138.0,07/21/2021,Rehire
286458,Non-Exempt,4145,18-757-522,55074.0,06/29/2021,Rehire
280727,Non-Exempt,4145,18-8-1004,55105.0,09/21/2021,Rehire
286581,Non-Exempt,4145,18-1-S189,55126.0,07/14/2021,Rehire
283661,Non-Exempt,4145,18-8-1003,55100.0,09/27/2021,Rehire
282577,Non-Exempt,4145,18-5-5100,55137.0,09/14/2021,Rehire
284262,Non-Exempt,4145,18-40-1002,55076.0,07/13/2021,Rehire
284519,Non-Exempt,4145,18-8-1004,55076.0,10/05/2021,Rehire
248138,Non-Exempt,4145,18-77-701,55106.0,07/06/2021,Rehire
235049,Non-Exempt,4145,18-798-600,55143.0,07/07/2021,Rehire
271411,Non-Exempt,4145,18-41-1003,55076.0,09/22/2021,Rehire
283535,Non-Exempt,4145,18-757-522,55074.0,04/26/2021,Rehire
281990,Non-Exempt,4145,18-T757-522,55074.0,07/06/2021,Rehire
285611,Non-Exempt,4145,18-74-600,55113.0,07/21/2021,Rehire
248135,Non-Exempt,4145,18-4-A426,55091.0,07/13/2021,Rehire
286762,Non-Exempt,4145,18-2-3110,55091.0,09/21/2021,Rehire
282062,Non-Exempt,4145,18-41-1001,55075.0,08/11/2021,Rehire
279993,Non-Exempt,4145,18-40-1002,55093.0,09/28/2021,Rehire
283865,Non-Exempt,4145,18-T757-522,55074.0,05/18/2021,Rehire
286637,Non-Exempt,4145,18-40-1001,55089.0,09/15/2021,Rehire
283039,Non-Exempt,4145,18-40-1002,55075.0,09/16/2021,Rehire
284699,Non-Exempt,4145,18-40-1001,55075.0,09/14/2021,Rehire
271601,Non-Exempt,4145,18-74-601,55113.0,07/21/2021,Rehire
286469,Non-Exempt,4145,18-40-1001,55081.0,09/07/2021,Rehire
275675,Non-Exempt,4145,18-2-S260,55117.0,06/02/2021,Rehire
286472,Non-Exempt,4145,18-40-1002,55076.0,06/29/2021,Rehire
286472,Non-Exempt,4145,18-40-1002,55076.0,10/04/2021,Rehire
275485,Non-Exempt,4145,18-41-1001,55076.0,08/24/2021,Rehire
271405,Non-Exempt,4145,18-6-A622,55094.0,07/28/2021,Rehire
282255,Non-Exempt,4145,18-8-1006,55094.0,07/13/2021,Rehire
259174,Non-Exempt,4145,18-74-600,55113.0,08/23/2021,Rehire
283785,Non-Exempt,4145,18-2-3080,55085.0,07/21/2021,Rehire
280963,Non-Exempt,4145,18-40-1001,55094.0,08/24/2021,Rehire
316269,Non-Exempt,4220,18-297-114,55105.0,05/16/2024,Rehire
300760,Non-Exempt,4220,18-62-1001,55101.0,05/28/2024,Rehire
316360,Non-Exempt,4220,18-62-1002,55105.0,02/28/2024,Rehire
313841,Non-Exempt,4304,18-4-A425,,02/10/2025,Rehire
242067,Non-Exempt,8081,18-62-1001,,10/17/2023,Rehire
286908,Non-Exempt,8081,18-62-1003,55086.0,08/30/2022,Rehire
